"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09",,,,,,,,,,,,,,,,,,,,,,,
,2001–02,," 33,774 ",, 212 , 84 , 128 ,, 684 , 345 , 339 ,, 582 , 310 , 272 ,, 678 , 306 , 372 ,," 31,618 "," 15,877 "," 15,741 "
,2002–03,," 33,789 ",, 108 , 59 , 49 ,, 657 , 322 , 335 ,, 660 , 313 , 347 ,, 756 , 377 , 379 ,," 31,608 "," 16,013 "," 15,595 "
,2003–04,," 34,860 ",, 124 , 63 , 61 ,, 656 , 322 , 334 ,, 748 , 364 , 384 ,, 857 , 411 , 446 ,," 32,475 "," 16,372 "," 16,103 "
,2004–05,," 34,339 ",, 121 , 63 , 58 ,, 672 , 330 , 342 ,, 928 , 467 , 461 ,, 900 , 433 , 467 ,," 31,718 "," 16,072 "," 15,646 "
,2005–06,," 33,693 ",, 156 , 68 , 88 ,, 695 , 333 , 362 ,," 1,100 ", 550 , 550 ,," 1,091 ", 540 , 551 ,," 30,651 "," 15,357 "," 15,294 "
,2006–07,," 34,127 ",, 152 , 78 , 74 ,, 610 , 299 , 311 ,," 1,156 ", 564 , 592 ,," 1,190 ", 563 , 627 ,," 31,019 "," 15,573 "," 15,446 "
,2007–08,," 34,573 ",, 159 , 81 , 78 ,, 631 , 311 , 320 ,," 1,267 ", 623 , 644 ,," 1,266 ", 623 , 643 ,," 31,250 "," 15,746 "," 15,504 "
See notes at end of table.,,,,,,,,,,,,,,,,,,,,,,,
"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09—Continued",,,,,,,,,,,,,,,,,,,,,,,
,,,Number of graduates,,,,,,,,,,,,,,,,,,,,
,School,,Total1,,American Indian/Alaska Native,,,,Asian/Pacific Islander,,,,Hispanic,,,,Black,,,,White,,
State,year,,,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female
Iowa—Continued,2008–09,," 33,926 ",, 154 , 67 , 87 ,, 657 , 311 , 346 ,," 1,353 ", 629 , 724 ,," 1,344 ", 651 , 693 ,," 30,418 "," 15,199 "," 15,219 "
,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1992–93,," 24,129 ",, 165 , — , — ,, 494 , — , — ,, 818 , — , — ,," 1,533 ", — , — ,," 21,119 ", — , — 
,1993–94,," 24,720 ",, 198 , — , — ,, 526 , — , — ,, 931 , — , — ,," 1,368 ", — , — ,," 21,697 ", — , — 
,1994–95,," 25,319 ",, 189 , — , — ,, 548 , — , — ,," 1,007 ", — , — ,," 1,472 ", — , — ,," 22,103 ", — , — 
,1995–96,," 26,125 ",, 200 , — , — ,, 594 , — , — ,," 1,096 ", — , — ,," 1,587 ", — , — ,," 22,648 ", — , — 
,1996–97,," 25,786 ",, 237 , — , — ,, 559 , — , — ,," 1,049 ", — , — ,," 1,556 ", — , — ,," 22,385 ", — , — 
,1997–98,," 26,648 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1998–99,," 27,856 ",, 275 , — , — ,, 594 , — , — ,," 1,203 ", — , — ,," 1,699 ", — , — ,," 24,085 ", — , — 
,1999–2000,," 28,685 ",, 256 , — , — ,, 599 , — , — ,," 1,252 ", — , — ,," 1,736 ", — , — ,," 24,842 ", — , — 
,2000–01,," 29,102 ",, 275 , 134 , 141 ,, 681 , 325 , 356 ,," 1,205 ", 564 , 641 ,," 1,766 ", 784 , 982 ,," 25,175 "," 12,511 "," 12,664 "
,2001–02,," 29,360 ",, 271 , 124 , 147 ,, 702 , 326 , 376 ,," 1,323 ", 634 , 689 ,," 1,844 ", 877 , 967 ,," 25,220 "," 12,599 "," 12,621 "
,2002–03,," 29,541 ",, 283 , 134 , 149 ,, 685 , 342 , 343 ,," 1,498 ", 751 , 747 ,," 1,856 ", 890 , 966 ,," 25,219 "," 12,697 "," 12,522 "
,2003–04,," 29,963 ",, 319 , 154 , 165 ,, 687 , 333 , 354 ,," 1,680 ", 802 , 878 ,," 1,948 ", 925 ," 1,023 ",," 25,273 "," 12,778 "," 12,495 "
,2004–05,," 30,155 ",, 407 , 206 , 201 ,, 703 , 349 , 354 ,," 1,758 ", 843 , 915 ,," 2,157 "," 1,056 "," 1,101 ",," 24,938 "," 12,552 "," 12,386 "
,2005–06,," 29,818 ",, 319 , 155 , 164 ,, 772 , 386 , 386 ,," 2,058 "," 1,002 "," 1,056 ",," 2,152 "," 1,061 "," 1,091 ",," 24,517 "," 12,286 "," 12,231 "
,2006–07,," 30,139 ",, 338 , 160 , 178 ,, 662 , 331 , 331 ,," 2,283 "," 1,069 "," 1,214 ",," 2,236 "," 1,115 "," 1,121 ",," 23,858 "," 12,105 "," 11,753 "
,2007–08,," 30,737 ",, 382 , 190 , 192 ,, 710 , 344 , 366 ,," 2,474 "," 1,185 "," 1,289 ",," 2,217 "," 1,095 "," 1,122 ",," 24,349 "," 12,327 "," 12,022 "
,2008–09,," 30,368 ",, 418 , 200 , 218 ,, 739 , 373 , 366 ,," 2,655 "," 1,300 "," 1,355 ",," 2,321 "," 1,109 "," 1,212 ",," 23,569 "," 11,991 "," 11,578 "
,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1992–93,," 33,896 ",, 22 , — , — ,, 238 , — , — ,, 93 , — , — ,," 2,883 ", — , — ,," 31,709 ", — , — 
,1993–94,," 36,361 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1994–95,," 38,454 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1995–96,," 37,626 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1996–97,," 36,641 ",, 294 , — , — ,, 260 , — , — ,, 143 , — , — ,," 2,989 ", — , — ,," 32,955 ", — , — 
,1997–98,," 36,941 ",, 339 , — , — ,, 236 , — , — ,, 150 , — , — ,," 3,048 ", — , — ,," 33,168 ", — , — 
,1998–99,," 37,270 ",, 261 , — , — ,, 224 , — , — ,, 171 , — , — ,," 3,007 ", — , — ,," 33,607 ", — , — 
,1999–2000,," 37,048 ",, 252 , — , — ,, 213 , — , — ,, 89 , — , — ,," 3,016 ", — , — ,," 33,476 ", — , — 
,2000–01,," 36,830 ",, 555 , 402 , 153 ,, 239 , 141 , 98 ,, 197 , 124 , 73 ,," 2,902 "," 1,427 "," 1,475 ",," 32,937 "," 16,289 "," 16,648 "
,2001–02,," 36,957 ",, 40 , 35 , 5 ,, 269 , 154 , 115 ,, 232 , 140 , 92 ,," 2,995 "," 1,467 "," 1,528 ",," 33,421 "," 16,455 "," 16,966 "
,2002–03,," 36,337 ",, 31 , 23 , 8 ,, 350 , 207 , 143 ,, 249 , 140 , 109 ,," 3,151 "," 1,584 "," 1,567 ",," 32,556 "," 16,364 "," 16,192 "
,2003–04,," 37,654 ",, 45 , 32 , 13 ,, 328 , 187 , 141 ,, 385 , 208 , 177 ,," 3,124 "," 1,575 "," 1,549 ",," 33,772 "," 16,953 "," 16,819 "
,2004–05,," 37,787 ",, 50 , 37 , 13 ,, 347 , 195 , 152 ,, 586 , 345 , 241 ,," 3,387 "," 1,693 "," 1,694 ",," 33,385 "," 16,577 "," 16,808 "
,2005–06,," 38,449 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,2006–07,," 39,099 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,2007–08,," 39,339 ",, 53 , 23 , 30 ,, 390 , 206 , 184 ,, 585 , 291 , 294 ,," 3,769 "," 1,780 "," 1,989 ",," 34,185 "," 16,882 "," 17,303 "
,2008–09,," 41,851 ",, 6 , 3 , 3 ,, 417 , 215 , 202 ,, 710 , 333 , 377 ,," 4,213 "," 1,963 "," 2,250 ",," 36,044 "," 17,785 "," 18,259 "
,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,1992–93,," 32,247 ",, 97 , — , — ,, 447 , — , — ,, 388 , — , — ,," 12,117 ", — , — ,," 19,198 ", — , — 
See notes at end of table.,,,,,,,,,,,,,,,,,,,,,,,
"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09—Continued",,,,,,,,,,,,,,,,,,,,,,,
,,,Number of graduates,,,,,,,,,,,,,,,,,,,,
,School,,Total1,,American Indian/Alaska Native,,,,Asian/Pacific Islander,,,,Hispanic,,,,Black,,,,White,,
State,year,,,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female
Louisiana—Continued,1993–94,," 33,682 ",, 136 , — , — ,, 548 , — , — ,, 403 , — , — ,," 12,134 ", — , — ,," 20,461 ", — , — 
,1994–95,," 34,822 ",, 121 , — , — ,, 568 , — , — ,, 452 , — , — ,," 12,868 ", — , — ,," 20,813 ", — , — 
,1995–96,," 36,480 ",, 127 , — , — ,, 644 , — , — ,, 404 , — , — ,," 13,803 ", — , — ,," 21,788 ", — , — 
,1996–97,," 36,467 ",, 136 , — , — ,, 613 , — , — ,, 462 , — , — ,," 14,037 ", — , — ,," 21,944 ", — , — 
,1997–98,," 36,495 ",, 160 , — , — ,, 641 , — , — ,, 434 , — , — ,," 14,172 ", — , — ,," 21,088 ", — , — 
,1998–99,," 38,030 ",, 173 , 73 , 100 ,, 583 , 272 , 311 ,, 443 , 202 , 241 ,," 14,834 "," 6,293 "," 8,541 ",," 21,997 "," 10,517 "," 11,480 "
,1999–2000,," 37,802 ",, 176 , 83 , 93 ,, 624 , 299 , 325 ,, 519 , 259 , 260 ,," 14,503 "," 6,286 "," 8,217 ",," 21,980 "," 10,551 "," 11,429 "
,2000–01,," 38,430 ",, 210 , 94 , 116 ,, 659 , 341 , 318 ,, 503 , 234 , 269 ,," 14,831 "," 6,540 "," 8,291 ",," 22,227 "," 10,624 "," 11,603 "
,2001–02,," 38,314 ",, 208 , 86 , 122 ,, 678 , 301 , 377 ,, 509 , 237 , 272 ,," 15,046 "," 6,514 "," 8,532 ",," 21,873 "," 10,545 "," 11,328 "
,2002–03,," 37,905 ",, 225 , 108 , 117 ,, 622 , 300 , 322 ,, 484 , 228 , 256 ,," 15,322 "," 6,671 "," 8,651 ",," 21,252 "," 10,285 "," 10,967 "
,2003–04,," 37,610 ",, 231 , 101 , 130 ,, 625 , 296 , 329 ,, 534 , 247 , 287 ,," 14,827 "," 6,470 "," 8,357 ",," 21,393 "," 10,215 "," 11,178 "
,2004–05,," 37,019 ",, 235 , 116 , 119 ,, 671 , 355 , 316 ,, 591 , 286 , 305 ,," 14,782 "," 6,441 "," 8,341 ",," 20,740 "," 9,914 "," 10,826 "
,2005–06,," 33,275 ",, 237 , 103 , 134 ,, 626 , 301 , 325 ,, 533 , 239 , 294 ,," 12,396 "," 5,240 "," 7,156 ",," 19,483 "," 9,254 "," 10,229 "
,2006–07,," 34,274 ",, 242 , 108 , 134 ,, 658 , 314 , 344 ,, 556 , 257 , 299 ,," 13,051 "," 5,637 "," 7,414 ",," 19,767 "," 9,430 "," 10,337 "
,2007–08,," 34,401 ",, 238 , 114 , 124 ,, 622 , 314 , 308 ,, 672 , 337 , 335 ,," 13,253 "," 5,607 "," 7,646 ",," 19,616 "," 9,326 "," 10,290 "
,2008–09,," 35,622 ",, 287 , 138 , 149 ,, 682 , 363 , 319 ,, 718 , 344 , 374 ,," 14,346 "," 6,251 "," 8,095 ",," 19,589 "," 9,448 "," 10,141 "
,,,,,,,,,,,,,,,,,,,,,,,
Maine,1992–93,," 13,177 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1993–94,," 12,103 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1994–95,," 11,384 ",, 48 , — , — ,, 98 , — , — ,, 46 , — , — ,, 57 , — , — ,," 11,384 ", — , — 
,1995–96,," 11,501 ",, 49 , — , — ,, 93 , — , — ,, 41 , — , — ,, 65 , — , — ,," 11,253 ", — , — 
,1996–97,," 11,795 ",, 59 , — , — ,, 139 , — , — ,, 61 , — , — ,, 131 , — , — ,," 11,405 ", — , — 
,1997–98,," 12,019 ",, 51 , — , — ,, 125 , — , — ,, 40 , — , — ,, 59 , — , — ,," 11,744 ", — , — 
,1998–99,," 12,171 ",, 43 , 22 , 21 ,, 104 , 56 , 48 ,, 72 , 39 , 33 ,, 100 , 64 , 36 ,," 11,852 "," 5,841 "," 6,011 "
,1999–2000,," 11,988 ",, 50 , 27 , 23 ,, 124 , 63 , 61 ,, 42 , 23 , 19 ,, 76 , 37 , 39 ,," 11,696 "," 5,692 "," 6,004 "
,2000–01,," 12,211 ",, 58 , 29 , 29 ,, 130 , 59 , 71 ,, 66 , 37 , 29 ,, 91 , 31 , 60 ,," 11,947 "," 5,907 "," 6,040 "
,2001–02,," 12,654 ",, 75 , 43 , 32 ,, 121 , 54 , 67 ,, 79 , 50 , 29 ,, 84 , 52 , 32 ,," 12,295 "," 6,085 "," 6,210 "
,2002–03,," 12,593 ",, 77 , 34 , 43 ,, 144 , 72 , 72 ,, 61 , 31 , 30 ,, 110 , 69 , 41 ,," 12,201 "," 6,125 "," 6,076 "
,2003–04,," 12,947 ",, 78 , 40 , 38 ,, 148 , 66 , 82 ,, 74 , 42 , 32 ,, 149 , 74 , 75 ,," 12,498 "," 6,299 "," 6,199 "
,2004–05,," 13,278 ",, 71 , 34 , 37 ,, 137 , 89 , 48 ,, 76 , 34 , 42 ,, 172 , 90 , 82 ,," 12,822 "," 6,343 "," 6,479 "
,2005–06,," 12,950 ",, 69 , 33 , 36 ,, 196 , 93 , 103 ,, 107 , 54 , 53 ,, 219 , 108 , 111 ,," 12,359 "," 6,168 "," 6,191 "
,2006–07,," 13,151 ",, 76 , 37 , 39 ,, 184 , 91 , 93 ,, 103 , 61 , 42 ,, 227 , 117 , 110 ,," 12,561 "," 6,257 "," 6,304 "
,2007–08,," 14,350 ",, 73 , — , — ,, 234 , — , — ,, 129 , — , — ,, 285 , — , — ,," 13,629 ", — , — 
,2008–09,," 14,093 ",, 90 , 50 , 40 ,, 216 , 102 , 114 ,, 116 , 62 , 54 ,, 274 , 149 , 125 ,," 13,397 "," 6,690 "," 6,707 "
,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1992–93,," 39,720 ",, 72 , — , — ,," 1,952 ", — , — ,, 901 , — , — ,," 10,668 ", — , — ,," 26,127 ", — , — 
,1993–94,," 39,523 ",, 91 , — , — ,," 2,053 ", — , — ,," 1,002 ", — , — ,," 10,997 ", — , — ,," 25,380 ", — , — 
,1994–95,," 39,091 ",, 89 , — , — ,," 1,999 ", — , — ,," 1,090 ", — , — ,," 11,379 ", — , — ,," 24,534 ", — , — 
See notes at end of table.,,,,,,,,,,,,,,,,,,,,,,,
"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09—Continued",,,,,,,,,,,,,,,,,,,,,,,
,,,Number of graduates,,,,,,,,,,,,,,,,,,,,
,School,,Total1,,American Indian/Alaska Native,,,,Asian/Pacific Islander,,,,Hispanic,,,,Black,,,,White,,
State,year,,,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female
Maryland—Continued,1995–96,," 41,387 ",, 80 , — , — ,," 2,068 ", — , — ,," 1,223 ", — , — ,," 12,354 ", — , — ,," 25,662 ", — , — 
,1996–97,," 41,785 ",, 75 , — , — ,," 2,046 ", — , — ,," 1,279 ", — , — ,," 12,766 ", — , — ,," 25,619 ", — , — 
,1997–98,," 42,856 ",, 99 , — , — ,," 2,206 ", — , — ,," 1,300 ", — , — ,," 13,330 ", — , — ,," 25,921 ", — , — 
,1998–99,," 44,555 ",, 112 , 48 , 64 ,," 2,310 "," 1,142 "," 1,168 ",," 1,439 ", 724 , 715 ,," 14,031 "," 6,297 "," 7,734 ",," 26,663 "," 13,032 "," 13,631 "
,1999–2000,," 46,214 ",, 121 , 63 , 58 ,," 2,318 "," 1,108 "," 1,210 ",," 1,513 ", 699 , 814 ,," 14,718 "," 6,649 "," 8,069 ",," 27,544 "," 13,563 "," 13,981 "
,2000–01,," 47,849 ",, 120 , 56 , 64 ,," 2,566 "," 1,287 "," 1,279 ",," 1,489 ", 721 , 768 ,," 15,252 "," 6,894 "," 8,358 ",," 28,422 "," 13,990 "," 14,432 "
,2001–02,," 49,222 ",, 145 , 65 , 80 ,," 2,488 "," 1,225 "," 1,263 ",," 1,708 ", 862 , 846 ,," 16,155 "," 7,469 "," 8,686 ",," 28,726 "," 14,250 "," 14,476 "
,2002–03,," 50,881 ",, 158 , 81 , 77 ,," 2,725 "," 1,400 "," 1,325 ",," 1,890 ", 873 ," 1,017 ",," 16,745 "," 7,653 "," 9,092 ",," 29,363 "," 14,470 "," 14,893 "
,2003–04,," 51,864 ",, 158 , 82 , 76 ,," 2,860 "," 1,438 "," 1,422 ",," 2,075 ", 981 ," 1,094 ",," 16,586 "," 7,514 "," 9,072 ",," 30,182 "," 14,964 "," 15,218 "
,2004–05,," 52,870 ",, 135 , 68 , 68 ,," 2,919 "," 1,468 "," 1,451 ",," 2,270 "," 1,081 "," 1,189 ",," 17,005 "," 7,607 "," 9,398 ",," 30,541 "," 15,223 "," 15,318 "
,2005–06,," 55,536 ",, 178 , 101 , 77 ,," 3,338 "," 1,694 "," 1,644 ",," 2,790 "," 1,336 "," 1,454 ",," 18,558 "," 8,471 "," 10,087 ",," 30,672 "," 15,197 "," 15,475 "
,2006–07,," 57,564 ",, 179 , 75 , 104 ,," 3,311 "," 1,637 "," 1,674 ",," 3,130 "," 1,533 "," 1,597 ",," 19,779 "," 9,013 "," 10,766 ",," 31,165 "," 15,616 "," 15,549 "
,2007–08,," 59,171 ",, 193 , 92 , 101 ,," 3,392 "," 1,735 "," 1,657 ",," 3,555 "," 1,752 "," 1,803 ",," 20,602 "," 9,571 "," 11,031 ",," 31,429 "," 15,580 "," 15,849 "
,2008–09,," 58,304 ",, 186 , 83 , 103 ,," 3,426 "," 1,769 "," 1,657 ",," 3,842 "," 1,888 "," 1,954 ",," 20,581 "," 9,503 "," 11,078 ",," 30,269 "," 14,974 "," 15,295 "
,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1992–93,," 50,317 ",, 142 , — , — ,," 1,809 ", — , — ,," 2,358 ", — , — ,," 3,176 ", — , — ,," 42,832 ", — , — 
,1993–94,," 48,321 ",, 324 , — , — ,," 1,848 ", — , — ,," 3,274 ", — , — ,," 2,559 ", — , — ,," 40,316 ", — , — 
,1994–95,," 47,453 ",, 59 , — , — ,," 1,964 ", — , — ,," 2,770 ", — , — ,," 3,395 ", — , — ,," 39,265 ", — , — 
,1995–96,," 47,679 ",, 54 , — , — ,," 1,804 ", — , — ,," 2,699 ", — , — ,," 3,278 ", — , — ,," 39,844 ", — , — 
,1996–97,," 47,993 ",, 73 , — , — ,," 1,841 ", — , — ,," 2,926 ", — , — ,," 3,420 ", — , — ,," 39,733 ", — , — 
,1997–98,," 49,008 ",, 66 , — , — ,," 1,938 ", — , — ,," 3,053 ", — , — ,," 3,517 ", — , — ,," 40,434 ", — , — 
,1998–99,," 50,452 ",, 75 , 32 , 43 ,," 2,088 ", 997 ," 1,091 ",," 3,306 "," 1,570 "," 1,736 ",," 3,824 "," 1,766 "," 2,058 ",," 41,159 "," 20,405 "," 20,754 "
,1999–2000,," 51,465 ",, 57 , 28 , 29 ,," 2,268 "," 1,130 "," 1,138 ",," 3,326 "," 1,533 "," 1,793 ",," 3,830 "," 1,807 "," 2,023 ",," 41,984 "," 20,901 "," 21,083 "
,2000–01,," 52,950 ",, 111 , 58 , 53 ,," 2,322 "," 1,143 "," 1,179 ",," 3,505 "," 1,674 "," 1,831 ",," 4,030 "," 1,896 "," 2,134 ",," 42,982 "," 21,230 "," 21,752 "
,2001–02,," 54,393 ",, 105 , — , — ,," 2,517 ", — , — ,," 3,845 ", — , — ,," 4,222 ", — , — ,," 43,704 ", — , — 
,2002–03,," 55,272 ",, 136 , 60 , 76 ,," 2,693 "," 1,288 "," 1,405 ",," 3,526 "," 1,645 "," 1,881 ",," 3,944 "," 1,747 "," 2,197 ",," 44,973 "," 22,076 "," 22,897 "
,2003–04,," 55,987 ",, 137 , 73 , 64 ,," 2,712 "," 1,340 "," 1,372 ",," 3,676 "," 1,726 "," 1,950 ",," 4,089 "," 1,878 "," 2,211 ",," 45,373 "," 22,636 "," 22,737 "
,2004–05,," 58,326 ",, 129 , 66 , 63 ,," 2,873 "," 1,386 "," 1,487 ",," 4,205 "," 1,920 "," 2,285 ",," 4,584 "," 2,110 "," 2,474 ",," 46,535 "," 23,106 "," 23,429 "
,2005–06,," 61,272 ",, 151 , 64 , 87 ,," 2,905 "," 1,460 "," 1,445 ",," 5,358 "," 2,471 "," 2,887 ",," 4,765 "," 2,191 "," 2,574 ",," 48,093 "," 23,877 "," 24,216 "
,2006–07,," 63,903 ",, 141 , 73 , 68 ,," 3,004 "," 1,540 "," 1,464 ",," 5,918 "," 2,780 "," 3,138 ",," 4,791 "," 2,244 "," 2,547 ",," 49,287 "," 24,551 "," 24,736 "
,2007–08,," 65,197 ",, 161 , 78 , 83 ,," 3,072 "," 1,569 "," 1,503 ",," 6,377 "," 3,035 "," 3,342 ",," 5,161 "," 2,462 "," 2,699 ",," 49,566 "," 24,720 "," 24,846 "
,2008–09,," 65,258 ",, 171 , 70 , 101 ,," 3,279 "," 1,673 "," 1,606 ",," 6,972 "," 3,333 "," 3,639 ",," 5,240 "," 2,538 "," 2,702 ",," 48,694 "," 24,354 "," 24,340 "
,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1992–93,," 87,756 ",, 771 , — , — ,," 1,327 ", — , — ,," 1,617 ", — , — ,," 10,830 ", — , — ,," 73,211 ", — , — 
,1993–94,," 85,302 ",, 859 , — , — ,," 1,451 ", — , — ,," 1,702 ", — , — ,," 11,260 ", — , — ,," 70,030 ", — , — 
,1994–95,," 83,385 ",, 775 , — , — ,," 1,689 ", — , — ,," 1,648 ", — , — ,," 10,243 ", — , — ,," 69,030 ", — , — 
,1995–96,," 84,628 ",, 766 , — , — ,," 1,454 ", — , — ,," 1,634 ", — , — ,," 10,558 ", — , — ,," 70,216 ", — , — 
,1996–97,," 85,530 ",, 996 , — , — ,," 1,429 ", — , — ,," 1,756 ", — , — ,," 10,435 ", — , — ,," 70,914 ", — , — 
See notes at end of table.,,,,,,,,,,,,,,,,,,,,,,,
"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09—Continued",,,,,,,,,,,,,,,,,,,,,,,
,,,Number of graduates,,,,,,,,,,,,,,,,,,,,
,School,,Total1,,American Indian/Alaska Native,,,,Asian/Pacific Islander,,,,Hispanic,,,,Black,,,,White,,
State,year,,,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female
Michigan—Continued,1997–98,," 89,695 ",, 849 , — , — ,," 1,435 ", — , — ,," 1,984 ", — , — ,," 11,361 ", — , — ,," 74,066 ", — , — 
,1998–99,," 92,732 ",, 836 , — , — ,," 1,585 ", — , — ,," 1,885 ", — , — ,," 11,684 ", — , — ,," 76,742 ", — , — 
,1999–2000,," 94,125 ",, 924 , — , — ,," 1,719 ", — , — ,," 2,200 ", — , — ,," 11,651 ", — , — ,," 77,631 ", — , — 
,2000–01,," 97,679 ",, 872 , — , — ,," 2,037 ", — , — ,," 2,192 ", — , — ,," 12,108 ", — , — ,," 80,470 ", — , — 
,2001–02,," 96,515 ",, 875 , — , — ,," 1,989 ", — , — ,," 2,139 ", — , — ,," 12,060 ", — , — ,," 79,452 ", — , — 
,2002–03,," 95,001 ",, 901 , 463 , 438 ,," 2,250 "," 1,049 "," 1,201 ",," 2,284 "," 1,105 "," 1,179 ",," 11,619 "," 5,140 "," 6,479 ",," 77,947 "," 38,529 "," 39,418 "
,2003–04,," 100,301 ",, 881 , 442 , 439 ,," 2,233 "," 1,109 "," 1,124 ",," 2,246 "," 1,081 "," 1,165 ",," 12,197 "," 5,461 "," 6,736 ",," 82,744 "," 41,306 "," 41,438 "
,2004–05,," 98,823 ",, 888 , 424 , 464 ,," 2,225 "," 1,060 "," 1,165 ",," 2,405 "," 1,150 "," 1,255 ",," 11,737 "," 5,142 "," 6,595 ",," 81,568 "," 40,569 "," 40,999 "
,2005–06,," 102,582 ",, 849 , 386 , 463 ,," 2,676 "," 1,355 "," 1,321 ",," 2,727 "," 1,341 "," 1,386 ",," 14,249 "," 6,293 "," 7,956 ",," 81,795 "," 40,525 "," 41,270 "
,2006–07,," 111,838 ",, 949 , 445 , 504 ,," 2,711 "," 1,350 "," 1,361 ",," 3,213 "," 1,519 "," 1,694 ",," 17,945 "," 8,009 "," 9,936 ",," 86,495 "," 43,005 "," 43,490 "
,2007–08,," 115,183 ",, 967 , 470 , 497 ,," 2,807 "," 1,415 "," 1,392 ",," 3,500 "," 1,702 "," 1,798 ",," 19,158 "," 8,440 "," 10,718 ",," 88,225 "," 43,958 "," 44,267 "
,2008–09,," 112,742 ",, 873 , 438 , 435 ,," 2,812 "," 1,411 "," 1,401 ",," 3,538 "," 1,694 "," 1,844 ",," 19,219 "," 8,570 "," 10,649 ",," 85,642 "," 42,674 "," 42,968 "
,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1992–93,," 46,228 ",, 483 , — , — ,," 1,495 ", — , — ,, 837 , — , — ,, 537 , — , — ,," 42,876 ", — , — 
,1993–94,," 48,002 ",, 497 , — , — ,," 1,602 ", — , — ,, 643 , — , — ,, 912 , — , — ,," 44,383 ", — , — 
,1994–95,," 47,514 ",, 528 , — , — ,," 1,603 ", — , — ,, 658 , — , — ,," 1,004 ", — , — ,," 43,743 ", — , — 
,1995–96,," 49,354 ",, 503 , — , — ,," 1,571 ", — , — ,, 690 , — , — ,," 1,051 ", — , — ,," 45,539 ", — , — 
,1996–97,," 50,481 ",, 503 , — , — ,," 1,526 ", — , — ,, 667 , — , — ,," 1,140 ", — , — ,," 46,645 ", — , — 
,1997–98,," 48,193 ",, 578 , — , — ,," 1,563 ", — , — ,, 762 , — , — ,," 1,282 ", — , — ,," 48,193 ", — , — 
,1998–99,," 54,628 ",, 628 , 300 , 328 ,," 1,782 ", 782 ," 1,000 ",, 841 , 404 , 437 ,," 1,518 ", 681 , 837 ,," 49,859 "," 24,997 "," 24,862 "
,1999–2000,," 56,964 ",, 631 , 262 , 369 ,," 2,066 ", 954 ," 1,112 ",, 824 , 389 , 435 ,," 1,651 ", 841 , 810 ,," 51,919 "," 25,795 "," 26,124 "
,2000–01,," 57,372 ",, 629 , 295 , 334 ,," 2,280 "," 1,048 "," 1,232 ",, 885 , 423 , 462 ,," 1,683 ", 795 , 888 ,," 51,895 "," 26,014 "," 25,881 "
,2001–02,," 56,581 ",, 643 , 322 , 321 ,," 2,468 "," 1,101 "," 1,367 ",, 916 , 412 , 504 ,," 1,840 ", 860 , 980 ,," 50,714 "," 25,250 "," 25,464 "
,2002–03,," 57,440 ",, 661 , 313 , 348 ,," 2,573 "," 1,176 "," 1,397 ",," 1,032 ", 509 , 523 ,," 2,122 "," 1,010 "," 1,112 ",," 51,052 "," 25,390 "," 25,662 "
,2003–04,," 59,432 ",, 736 , 328 , 408 ,," 2,699 "," 1,233 "," 1,466 ",," 1,139 ", 537 , 602 ,," 2,495 "," 1,194 "," 1,301 ",," 52,363 "," 26,162 "," 26,201 "
,2004–05,," 59,096 ",, 799 , 399 , 400 ,," 2,861 "," 1,373 "," 1,488 ",," 1,238 ", 560 , 678 ,," 2,510 "," 1,188 "," 1,322 ",," 51,688 "," 25,817 "," 25,871 "
